A,B,C,D,Class
-0.4021280064850923,-0.4123552470871442,0.4853279723964884,-0.3503622762403029,1
-4.9207131237643384,-1.21303263041336,0.6297152697045878,-2.5890321366963427,0
-3.3297409357008174,-0.7735228729692549,-3.386150450847749,0.39196552272891183,0
-2.5804141590652594,1.8008130933830433,-2.7965905155555433,0.7512410298394051,0
-1.9582614314845217,2.8000676863446277,1.63385816329994,-2.3968381199357083,0
-1.5209719808428628,-0.6858911968964528,-1.219314320708368,0.1605679657416823,1
-1.07219155384526,2.4509791973826767,-2.343279552891371,-0.5254550865528513,0
-6.642897764821932,-0.10795745472122742,-0.3096793240290443,-0.5828360446707617,0
0.39703784983842594,5.017825084501764,0.6075146584009108,-3.7174709815656164,1
1.0101363362888387,6.262799616261923,2.2442354846976986,-3.8097422658541364,1
-3.1737998217606394,-0.8637626531249025,-0.48504602287139686,-1.9552838438620987,0
2.164541377468524,-0.6936048504992454,2.2421470233378256,-1.2851528139102415,1
1.624688442870772,4.900727787537826,0.33894303482524446,-2.3031314866404866,1
1.5511230277060402,1.7166032521382384,-0.8084576803370611,-0.32130174551250845,0
1.0199425816250645,5.29385079424987,1.747087164448608,-2.2927089467026947,1
-2.5605596379375686,0.08006940768882043,-3.7218502535173723,-0.3518227336258275,0
0.26416472406265934,0.8184089318294717,-1.7742541310401507,-1.4540243643743014,1
4.186209948888612,2.4752130761090507,2.8696263769398636,-1.8907793463493556,1
-1.0099282294791947,3.3448944043267197,0.21730389106963832,-1.76062719272086,1
-1.1411473598069697,1.4053133915050169,-0.5154673802355088,-1.9891085041972687,0
-3.2887267683636088,-0.475936696565913,-1.3189292592091149,-0.5846423534957421,0
1.6960061855888604,-1.995937245403595,-0.3657415608892729,-2.0593112144076633,1
1.0020869740636056,3.28807171531565,-1.2164533887158853,-3.3689608870344414,1
-0.6273736520941058,1.746541520116724,0.7639263681466526,-5.664912333017412,0
2.493329892948232,2.7989739866667804,-0.6697327163010796,-0.4217762093777706,0
-1.069901745456662,3.951934532672416,0.9955119307629055,-7.221439896494673,1
3.5611636834685094,2.3944159516349197,3.8722371552348163,-3.6842811696145463,1
0.6862496775268427,1.2984749587454918,2.3713658843143266,-3.7345412271773677,0
1.2880048812207185,0.9707617728815744,1.5395448245186127,0.7228858903026724,0
-1.1454000606844001,0.05426954411060336,0.5801498898639461,-2.9245507131865818,1
1.7217976401929014,0.1951309990158977,2.0897295861790295,-1.8123857818595597,1
1.7097395589678757,3.8054767932588978,3.6984262985694953,-3.611303631889945,1
-2.1229693703327506,1.0281373335314825,-4.197058952427476,-0.8626777991285006,0
-0.4410535149049399,1.8905112233145251,0.6216299733726602,0.282354227319857,0
-2.550976789674486,3.4528213285965124,2.76609380656291,-2.8862754937421498,0
-4.149351432831162,0.04248012671152557,-0.7699933402902945,-2.0434714892929935,0
-4.9716608042440065,-0.30533652237691533,-0.8394153312058095,-1.8263833981211857,0
-4.697657983850245,-0.20892497767213447,-0.29404900477849205,-1.1921184795772022,0
-0.40498674295402703,1.4641326158992436,-0.9118065919942491,-1.9133125228580343,1
4.081843353134782,1.499897458318548,2.1389385453801415,-1.6335799270101203,1
-0.28477690326316485,1.4511185696396622,0.26952685104052054,-2.7755072735885804,1
0.23716213458190083,5.296565100408663,1.6978065682909658,-5.526340498216639,1
-0.8746628906943381,5.097399048586853,3.5410546403287193,-3.169358959182548,1
2.611591906204891,5.521507260294175,1.9900533355492596,-4.145874157682302,1
0.4098208835462228,2.0265338959033548,1.4680677155264241,-1.010185211786916,0
-0.3025379113830384,2.717520399215008,-1.2713303010618475,-2.2054890477017466,0
4.5971051085030155,5.99848461297088,0.6328562009820855,-2.8707887333858633,1
-3.272695459310036,0.8258592531281989,-1.7904649309323752,-1.3967545011233857,1
-3.4308038835596877,0.686838932377351,-2.6528523600502396,-1.1423050475078773,0
-7.559413156530161,-0.35447918325883077,-0.767017274260521,-2.6293404643223903,0
-0.8363966783477994,1.4175954776360111,1.0006978026181863,-0.7414044899252727,0
0.352372370414082,4.93840068742589,1.9880787616188558,-4.5497717196539895,1
-0.8994880224282698,1.5396304163271304,0.21318744314522908,-4.098698651110828,0
-1.3391543893744575,2.078775315531522,0.15914742815918448,-5.154393057556994,1
-0.254045129114407,1.9477009585950669,-1.5374424393037918,-0.10949885028142672,0
2.775125084735624,1.0737416480336948,3.4345268373227693,-3.852594981581529,0
-0.8905171953126747,1.191475788948345,-0.5447713208109566,-1.441640008528509,0
-3.6547566815519725,-0.8393485044523497,-2.323330204488909,-1.4182557029223646,0
-3.2847290963136304,0.038661882663011404,-1.0505664325372683,-0.5451279917996623,0
0.834678005945949,-0.3969189170473517,0.7932869872646284,-1.7302483855314623,0
-5.084701196638286,-1.4420121514261806,0.5802172059903157,-3.2045344399297613,0
-5.9912167320511465,-2.70661689632401,-0.08205279056865566,-2.4134259427062847,0
0.9179762729692962,0.9196160845352414,-0.6394951099236917,-1.0977437966958168,0
-0.9462695871904554,0.7230251543851633,1.9739995435252247,-3.584160794610052,0
-1.5220966581793653,3.719614566043038,0.886831097505163,-1.535852242075212,1
4.027674662225086,1.6358077699202416,2.141690552912616,-3.3251732938639122,1
-5.689728585181042,-0.1513173417345386,-1.555688407621581,-0.8969109751940403,0
-0.07219149179343498,2.7757486821437123,-0.32050646451678855,-3.194251953776233,0
-3.8838952931392834,-0.879635890565099,-1.0366904365413943,-0.8228115484570737,0
-4.635266473961032,-1.38301662205644,-1.8684738072205642,0.185957824143268,0
0.05545164308138717,3.796734959434877,-0.39502378374459535,-3.9788488477851844,1
-0.7276612508851672,2.83153213479941,0.9863787055755691,-2.746359661837685,1
-0.9461574746221929,3.06255593554746,-0.4298295637774372,0.31317657984080716,0
3.7820670099681895,2.271998722572304,4.043452357208482,-1.7143914440146624,1
5.09711080986391,3.19880931031084,3.480217531257278,-2.1119549382119676,1
-6.285806431357662,-2.165453912889813,0.527054466540672,-2.774617069875932,0
-2.2841841282092394,5.261869851762206,-1.020630009395986,-1.7639333893257083,1
1.2428442452065631,0.703165088507457,0.9866401877836971,-0.6401797569730436,1
2.7466761062636014,0.24366053035893565,0.4652606355905342,0.589532771233847,1
0.9947978709618479,5.640002127307008,2.38882002333448,-2.747813682129281,1
-1.6868681854475251,2.3492115772007898,-0.6554385229355032,-2.401879563460195,1
-1.7653625858542341,-1.0777677215648882,3.1427159457634657,-2.3484931754817815,0
3.2701245102949916,0.9329590997449464,3.1805021040085606,-2.203807792927449,1
1.827068317314873,4.296142885845527,3.2001206553563066,-3.1111870663287906,1
0.551086492314685,1.957528008652924,-1.1939070584456415,-2.183552032642373,1
3.9298295428324006,5.298528784093856,1.9225987364725996,-4.559495579580936,1
1.0565407557876099,1.6693396650839785,0.359490988716454,-0.9748755837951742,1
1.3660644384872278,2.3671397665041587,0.7805372845978831,-3.3081064227385513,0
0.416349483009983,2.5983722133410843,-0.4376450571099233,-3.169564514186296,0
-0.5545986758359378,-0.7783341210509132,-2.7409327214683663,-0.5991555557761583,0
1.7362418522942584,2.644137086442621,0.6191434827191118,-2.862800417277451,0
-4.810258666098473,-1.8241110361277704,-0.2958414042173614,0.19536197875449224,0
-2.8881264637813118,-0.6623009040338439,-2.395733709633128,1.1155703709429874,0
3.2705840561352075,3.1014901861607775,3.3106988926377596,-1.744640932215154,1
-0.07987670121051366,-0.668452537571883,1.9744354940643192,-0.10682702728103138,1
-4.024375407920567,0.5301948565040282,-3.0219702289433097,1.8582258175182285,0
3.1178076777491803,0.18509203590189194,1.6928712989195227,0.47966077220121184,1
2.1678568239581044,3.0981089855128703,3.7834246060515495,-0.5550401946536385,1
4.328652963255497,1.7398611547705911,4.501602109786272,-3.249756924091684,1
-1.78288686912592,0.574700031618909,0.7318841894665791,-3.5019158121309757,0
3.0738389266804873,1.830030096760881,2.9145891124108125,-1.3757432968861352,1
-3.4824460206131427,-0.7813326695913083,-3.511233803393308,-0.1644502287918148,0
2.1910989531288045,0.027383771690666636,1.4619401505852176,0.02631179661808747,1
0.8651093255101396,2.0543085627028375,-1.029309129818229,-3.8489407533639253,0
-0.0513510686451879,3.6632026650182734,-0.2145376357175004,-3.546644803928883,1
4.048310177579152,2.941834068177063,2.142729425443041,-1.3673805608953633,1
-0.13399040055953226,0.34411221906010253,-0.21878215068611828,-1.6797007964586892,1
2.562181166074888,4.098265304048963,2.748498578847225,-5.515286018037161,1
0.08041319756758769,1.7372480225811984,0.15633804013536357,-2.7905375106101884,1
1.9631460701784944,3.6302227905383697,1.067352130648881,-4.2198259796376565,1
-5.147126762013462,0.7349318062813373,3.232878967236687,-4.166551140798765,0
-2.318491340349685,1.087707306343965,2.0405913118717933,-4.876656482827487,0
-0.6537544782673144,-0.36594848445537753,3.2192980764440593,-3.2215046636102738,0
3.4956043638845657,3.7561249290184637,3.622072761234307,-2.291747142520271,1
-0.4857458286700882,-0.36755653454642534,-0.6665171379777459,-0.9889282568317532,1
4.0307654528772545,1.536867653200089,2.771140670827008,-0.415236587437231,1
1.142769004282063,4.2126773157155615,0.11069599909295924,-2.6602842179245307,1
0.6474662247304259,3.86942800067561,-1.8344336706214013,-2.8873600234221843,1
-4.471858405875455,-0.059931017418590526,-0.24681716592887537,-1.3576638976305957,0
-1.7761986329758237,-0.5839874707121473,-3.042387736134452,-1.1315002121415991,0
-0.7370324911663229,0.6773098033961437,-0.0776772866105172,-2.061453691324518,1
3.331680002016259,0.0448202120475778,2.2473590351842256,0.04639869230374738,1
-0.040500562226232995,3.077278776828236,-0.6900160813233214,-0.5536238469276312,1
-1.3614433152812997,1.7274305926278084,1.999168724868887,-3.029003076294218,0
-0.8382256726345032,1.5296566998903351,-0.5709933267677143,-0.1384342228124666,1
0.8356169733842617,2.197207929765294,-0.7866607834732627,0.7534156593396785,0
-3.6909247335687123,-1.6754153176907636,-2.992376812286052,-0.8638479402496166,0
4.109676673640919,0.30590818201181014,1.6962078769769229,-1.3808630984614272,1
-4.732786858212519,-0.8582170439610286,-2.7951189731912933,-1.185097064285991,0
-5.473176274789643,-0.3414747538682341,-1.0738535171136914,-1.6108291618468582,0
-2.174773781629101,-2.1376970092475296,1.226468601241465,-2.893024531765433,0
3.7669560977708656,0.5714932631216265,1.9201208619678258,-2.780398971789247,1
-3.0925580923614007,1.364982170750867,-1.970592012377588,-3.3042285615008407,1
3.8221848357332022,-0.530918117359953,1.8617538518860468,-0.5084978701611593,1
0.8271089014658854,5.033702769750319,0.2840525125402982,-3.8463225449013576,1
3.435381635613318,3.5869253075455694,3.012953832261244,-3.3224923261887316,1
-1.4836740530302426,1.4241357404130042,-2.543778394331783,-4.20294020850867,1
-1.0799267696344534,6.117721877282358,2.046343474048878,-3.9923671860002132,1
1.2282975358375419,1.9376422939152582,2.6936580748360037,-1.3169475333974352,0
2.987324599952602,3.1328241469387734,4.290545819535412,-5.725695768793866,1
-2.12525681753225,0.12735660756755618,-0.055247811824927606,0.5222478857599453,1
1.4662600808945299,1.4245409333929555,2.1530106767869492,-2.3496191238409994,1
2.726763503479987,0.9401037361437075,3.192329207248753,-3.1463859914636707,1
-0.11790359004909812,-0.6821221391978818,-0.5483587295378805,-1.1312413040118083,1
-3.7500247189135294,0.23942729151381514,-1.5030789988782438,-1.1210127043700067,0
0.845578057662163,3.8620287520734573,1.8361267194893813,-2.695394267869217,1
2.0134827122928165,0.9497839309841429,-1.0334536318928655,-3.7426877479028944,0
-2.4727227741567113,0.5531085866053098,-0.10000985507956028,-3.827107458101281,0
3.124698721341214,0.20132844866122634,1.8257139884909221,-1.8157496993210072,1
2.6466401287163865,4.966563958972351,2.3334042093071563,-2.710633251543161,1
3.62835996750278,4.023735728560093,1.139000110875446,-2.4647592167826335,1
1.4626786297842087,6.826247647798507,2.6312532379522224,-3.646772874760384,1
0.01703808934127915,3.6602872609750605,0.06109689077462699,-2.418841500846205,1
-2.325638568894404,2.1414136036468836,1.714397776761919,-2.413482066665859,1
1.0524571244284249,2.946536334897835,-0.36650736443988197,-1.0830773146648147,0
-0.584151693236834,-0.29835403140088046,0.06921129479215138,-1.783040514563957,1
-0.6986731797203936,3.20546596635527,1.5484315048620774,-4.061260918318245,1
-0.18580174344593292,3.6377320019474366,0.4972012894852793,-4.3413671697101135,1
-1.1223485641747588,1.686075254626496,2.269565322053786,-4.2568522830562125,0
0.8457441672128958,4.436572442640619,0.9752237874869005,-1.7967039497084891,1
0.9462586776084719,1.0622859024366056,-0.4073760719598901,-2.400704161861397,0
0.2699128553717571,-1.2449783082263082,1.7605518586011426,0.2442951443614249,1
-5.058241811176584,-1.899322506052059,-0.06149828424224557,-0.9101620995105733,0
0.6365507576341043,4.738244497554,2.6687616457619017,-2.1347025950174734,1
-2.558111196969909,0.3417610127686499,0.38261640877808367,-2.3834556019376265,1
-2.0633009909640796,3.086425907661729,0.182745322620657,-4.481675821038785,1
-5.156582859482471,0.23039973533674818,-0.17406938509817715,-1.5224396095266837,0
-2.072026051021931,-0.27081146117216015,-2.2821956117845166,-2.2727148005251667,0
0.04713898362416591,0.4222932923601681,-1.4906834501578494,-0.8365145357568118,1
4.044498255255668,2.067164914774818,5.151749797338871,-1.2060310301664487,1
1.038280906414139,7.357383252870818,1.5301667252045834,-3.58160047331093,1
1.2921688095860375,5.290395891662783,2.781706617268572,-3.5186110554638663,1
2.441531215257378,3.200461478749603,-1.2865289847675592,-0.6946915368226046,0
2.383845387093675,-0.3509703532767685,0.872311488353188,0.503193591908176,1
3.66761625513238,0.975735609537062,3.747826307276236,-1.5947222931569742,1
-3.9244932252437774,-0.5686353430026796,2.2545029034612623,-3.317642626486735,0
0.0277223328135614,3.4362780685442234,1.1012809008227924,-5.072919139443357,1
3.069292523645615,-0.4373508885167947,2.5984883217005934,-1.5068871168506683,1
3.4986458046576576,2.232147346084541,3.2524568360090167,-1.023033462987488,1
4.064716143103343,1.0443690238330943,1.957153887248125,-1.8229011965529822,1
0.6388465026403112,2.5465048802392793,1.2040408883182736,-3.642724376037279,0
-0.9020338562248695,2.105169789457042,1.720936651579234,-2.8409134495732813,0
0.7315521712253976,4.4635719540913605,2.3337286941998716,-2.3238353336220663,1
1.7322367679038406,1.3239846439611012,-1.1454677366535988,-1.1657301333077974,0
1.4377995750121018,2.7163072973792834,0.10190721224776467,-1.1466758234039305,0
-3.4264950372280456,0.556945207387455,3.7660026865832386,-2.2385138805246276,0
-1.288830627332001,1.987639904286036,-1.0206927145455835,-0.6120073383551119,0
-0.26819680301301174,0.09570601468641593,-0.020167104861339435,-3.7743778151418206,1
-4.468627778643088,0.13285224587356836,-3.179299686885595,-0.39813455900873107,0
-2.4765568493824315,2.5578570230746047,1.3207228903222379,-3.118951134772104,1
-3.160756152423301,1.264415083386866,-2.451023735624337,0.005751386948051218,0
-3.90835461184292,-0.9611663232795618,1.0063999837310678,-2.746697718384196,0
-0.15010885411109331,4.190227398318354,0.12986185721978138,-3.297822872819088,1
-1.3241312267851622,0.8924253619367328,3.033118956866899,-1.9430021708771095,0
0.8273439639481834,-0.32671677238942426,0.022330279815632015,-1.6872054042712863,1
0.20898691956669357,2.2851619611394787,3.4156135078646925,-2.3032524719049947,0
-0.6818163267514203,1.7954575794618517,2.0630953955927978,-1.6564690978383707,0
2.79218688303982,-0.11227950269618114,2.0973755984967926,-3.564391137003203,1
-0.6570599225568858,4.382884372103572,-0.5543674294966427,-3.4506231828343568,1
-0.9777411523495907,2.0858806045171203,1.367096815429164,-3.3698081386252365,0
4.209281526936319,2.363902928513819,1.6622134766203411,-1.328313326339483,1
0.336190803549018,3.982394998772298,-2.5950622840442517,-2.393627493335728,0
-0.2413113302649268,2.285834305757965,2.6184147862993665,-3.39324262523233,0
-4.770517806506776,0.27242897333479354,2.3523414650446823,-3.7326406628782944,0
-0.9191968709784342,0.7383202868853385,3.0520432203343235,-3.487556948332438,0
-1.1543619803442948,0.368973344024884,0.2421042876478391,-0.22805284310339113,1
0.32347081730085936,5.3012893383571615,2.594376971500785,-3.0735420187026588,1
-0.8635607027407188,-0.12793127444740926,-2.500097345120664,-0.8421179041949787,0
-2.0060087480860123,-0.5884952317847809,1.6101752646921532,-1.7273071384940948,0
-0.18955131500516798,2.091998281264766,2.3917668530844036,-2.3061232513400944,0
-2.154533685405995,1.845342198280738,-0.12670754166645826,-2.311153551378305,1
-3.030954582554313,2.7637608638193867,1.341903856845947,-0.28623114544100314,1
0.49773267811457567,5.773814847158098,1.336929450961426,-4.8436570310687,1
0.07263374656139077,2.7341757587978583,2.7779389735573106,-0.9075362289252514,0
2.5915628172228247,-0.6707218949329417,1.5788548078279907,-0.5185154326098029,1
-3.74836325420863,0.6783877446434681,1.1617732510331529,-2.8892451781306994,0
-0.5174787303938367,0.9972258585874101,-3.4543505702583595,-1.4484635122191571,0
-1.63785424014555,0.6606068609507759,-0.873980098776549,-1.1302037658272615,1
-1.9481597197885745,0.921578693443706,-0.3761073258044678,-1.5267234075466647,1
-2.3473109583655885,-1.3077363128881019,-0.5840696039212203,-1.0009807857486397,0
-0.49848416534765916,1.4400614317292009,-1.45533300163454,-1.958883327444184,0
-2.3131739040647927,2.299404537328671,-1.5650199847362538,-0.3498648058208085,1
-3.2420555613056585,-0.037414570220501764,-1.7780580936366865,1.095169589315782,0
2.3921486606474907,-0.32522254241632176,2.3132361073346814,-0.03202008594447525,1
0.06945151895486412,2.519777606866202,-0.8423048941964411,-0.8266659124603044,0
0.7595649312969772,5.217087952110136,0.7819874280123305,-3.7887943814801295,1
-2.8541772671912824,-0.40306102452131576,-3.566008603450829,-2.355177009927519,0
5.0148711719304755,1.6021035846355267,2.9796909962713913,-1.4444277677280428,1
-0.4711749202949793,0.7529473571068348,1.6513323222558962,-2.7347777324847238,1
0.06629260277895188,2.142006917555584,0.225418374537093,-4.326779149741571,1
-2.5190947431891324,1.3906221093932394,0.5664597399952349,-1.2803180119590574,1
2.041087105851334,2.6693567821451913,3.370104947705594,0.35582691650706244,1
-2.2815701381130626,2.6200872649178755,0.7604366128425376,-1.032957241523619,1
3.7825895365787456,4.254328408135079,1.9029489869204959,-4.245042197934695,1
-3.219271203430674,-1.7607031779270523,1.2897167806620669,-1.4243131476452473,0
-5.988550294541352,1.4306441586498266,-0.9237736972376505,-0.5460328273946771,0
2.362533721496307,1.1287254967447784,0.5842766947666913,-0.5225531948006568,1
-2.8949794083572438,2.6601212329110235,0.9942986781326562,-4.333997605200343,1
-4.059700006230612,-1.1682842491640073,0.13225316708004975,-1.6409886885301805,0
-4.550548624990109,-0.2774943192533126,2.632720941872207,-2.677253690745669,0
4.2944324672802825,6.238829223335069,4.139285994218971,-2.1104051535444714,1
-1.0194801669715283,2.4663093435863916,1.1056990884840352,-3.252712332747692,0
-2.7562651241467013,2.062105708404724,0.5244276226852695,-0.7566426836062687,0
3.768026748807185,0.28778863799195586,3.955563449207987,-2.0496795361479014,1
0.9671092509979468,2.0322124530874968,1.1259347217961553,-1.4824186020911698,1
-2.443772727294808,1.8072986234258226,0.7570478908749898,-1.0249688047862213,1
-2.35431472054743,0.6794341320609911,-2.837605196660363,0.4060143938310683,0
-2.789111599506704,0.47688941962192755,-4.126100040086399,0.5750289925582417,0
3.6707349186123053,2.3366198722155533,2.5287609787691654,-3.0761117914622758,1
-3.1902731734010885,-1.1360260776669797,2.3399106733452024,-1.6762565484267742,0
-1.4151948267721095,-0.6729984200128589,1.700113992548371,-2.3641753864205803,0
-2.438276350876472,1.284124293563762,-0.9597996539755906,-2.4963460134680995,1
-1.0681897997511591,2.0730400690787274,4.9792412545138305,-1.8219613965163928,0
0.12608578625757516,1.0123730429130604,-2.386236847059609,-0.9347732738464375,0
-1.7195142415988094,1.0789320504013435,-3.962641359366607,0.8467458213990862,0
0.19749613996219084,4.745925435040041,3.0655744563403258,-3.4808466219620766,1
-1.91269745068793,1.2632542135814901,-1.8431146468730395,-1.8172170555596296,1
2.1895058945305896,3.7564358877051203,3.4527740448920374,-1.488201082362689,1
-1.8656496202146196,2.602915656212211,0.3491756390938119,-3.3501375085178173,1
1.339261664655167,2.2819018114460454,-2.2341164718311375,-1.9710426720688474,0
-0.6417023189960628,4.097960227106723,0.6892376018804005,-2.466302023665347,1
1.0253160940027417,-1.4646668950136683,1.2134074176841496,-2.1645649030650613,1
1.9735728265797365,-0.9198137605935071,-0.9643724740701953,-2.3354432237899005,1
1.6425013402478732,0.7509778976972612,2.4699723076832614,-1.6322479452795764,1
-5.18637704847743,-1.0082512581047853,0.5040374800695091,-2.6426335438930626,0
2.0040112975724638,5.048502181759465,1.4317535677239905,-3.4109131963898047,1
-6.074933825272573,-0.6330563882881,0.7834673659219626,-1.590147079714317,0
-0.7921650224094794,2.6282000867920976,-2.015981390967758,-3.3206101084997988,0
-0.6486303125455574,1.6428956778786077,2.070785208214109,-0.7224801042041032,0
-0.036075156353368554,2.4095774530897502,-2.2338935926486654,1.5696972971299294,0
3.096938769038537,3.415423377833541,2.1235908517940203,-3.6147670345122607,1
-2.3438466008435848,0.5948947297352278,-0.3718259030715856,-1.609119630659198,1
1.8083847142479297,3.5232402559108214,3.677663205076026,-2.1748318966529308,1
-2.636027688912781,-0.8687893408317833,2.7126169587984386,-1.1085125663714828,0
3.0846146254774593,6.59632569753099,2.2208384013348317,-5.427883298510209,1
0.1072421934461405,2.3735087951449465,0.3575911506139344,-2.2601743201690745,0
3.018080572342278,1.5815352542048629,2.7217343093617083,-1.635612162740115,1
1.757381271103316,4.200577987040619,4.201371472170846,-3.4727750493907026,1
-3.64477088582702,-0.16797335892092935,2.6397289972971736,-1.0669023526534114,0
-1.0211895556258164,1.4446108202567924,-1.4043604304037764,1.4815576357345703,0
3.050493375300739,1.3304551887106355,2.8673374086564287,-1.4556711912445208,1
-4.010419015676451,0.7582947259261196,1.1360526454925584,0.8353476373223203,0
2.6556033278093896,4.227454698716591,2.6602374687155104,-5.325881958608598,1
2.811762100479548,-0.5377703906040423,1.2917967090227154,-1.9523826996308473,1
-5.447908150978359,-1.268335234642731,-3.038044100259338,-1.0721275811000073,0
0.17557626321976127,0.5766882806281322,-5.349367688490471,-0.5162402423685,0
2.9981952928876323,5.274901003243744,1.9729435765390173,-5.358599283952226,1
1.4794505270817213,-1.5907370257805202,3.023846056535583,-1.7120603721365715,1
-4.362381600583609,-2.784646441364919,-2.1714216415705554,-0.33254851839445276,0
0.6435245281437254,0.5345993329917371,-1.3320200696107622,-1.7762485269835855,1
-1.7836518480252659,0.45597968429516134,0.6490591859928713,-1.2024277123589235,1
-0.050682065099764584,0.6016326397106532,-1.553094782820518,-0.9285670455725319,0
3.8636803774207267,4.86335923709153,0.9810648089287728,-2.335141897392966,1
-2.564966668341608,-0.07118331630090302,1.0980014196561905,-2.6354690342465363,0
0.89286698882204,-0.7423540855996769,1.4131309122670332,0.6754774688830851,1
1.6585711167839223,1.8198025711159642,2.869197786300013,-3.730670905009368,1
-6.787552876625168,-0.8901210161354192,-2.009177488958044,-0.9349998802464992,0
2.384994628908088,1.4105825877021025,2.64368744049112,-1.8473907656491402,1
-1.515732054380895,5.397581704083512,0.300796970607049,-4.30933341386928,1
-1.6154606476677948,2.3320104069354963,-4.2699176662023985,-2.195756617687307,0
5.187961367498357,2.233144064056085,2.874345478391401,-1.986017989332319,1
-3.5899606864554077,0.4289728212584014,1.062480634949303,-1.6491593767303598,0
3.8446839223755718,1.8906655582097767,3.375201817595085,-1.619838387491185,1
-0.6035146682191097,2.8818309525634342,1.7923559569667769,-3.764426518940562,1
-4.016311508822854,-0.6085842542920605,-1.524413214143138,-1.3777585531920304,0
-0.8361772353741053,5.089103340799728,-0.31319911747885953,-4.532186417785496,1
0.382366130210279,0.4937765630785036,-3.2529099483101698,0.7227768076937506,0
-0.14840346026399753,-0.5644777672067297,1.1041185569295373,0.7156391574029258,1
0.9914159171740693,3.1937870085308724,0.6235456783434004,-3.3498460578555207,1
-0.12837719233996636,4.367025861009383,-0.5345627874723529,-2.878254047130837,1
-0.7909240340286336,1.7585545064310883,1.095070000967688,-3.107568058584619,1
0.2125220190104687,0.39176933873292513,0.7912395577366824,-1.1333034344940405,1
-0.3666068461638623,2.334384085831681,2.6395023253033867,-2.887590935093148,0
-0.3718058603500878,1.1542632906090113,-1.169670598373934,-3.154027921148488,1
1.172827857427822,-0.06294813751013795,2.3452387658843366,-0.8753646355111461,1
-0.13072551306466224,1.5248090944878465,3.3795060522089764,-0.8590292780777973,0
-2.397657620618295,1.1288368441550225,2.9573408991388828,-2.690199611907723,0
2.3896044664595677,4.622737579344582,1.7200400800787738,-3.4312256593019606,1
1.6495863188137958,2.2975654367742275,-0.3104336541617303,-1.7669200222180326,0
1.4170262647949978,0.37409155277657485,0.6975612798534427,-0.8156301925474913,1
-1.4088416870878568,-0.3062480323671357,2.5861009154688293,-5.0069006406971726,0
2.6550060208445663,2.872011786954392,2.6080910004281894,-3.9655325854681314,1
